MiniGrid-DoorKey-5x5-v0	A2C	pickup_on_key.cnf	Unshielded	1	0.04	0.13	0	0.0000	734	0.0304
MiniGrid-DoorKey-5x5-v0	A2C	pickup_on_key.cnf	Unshielded	2	0.04	0.15	0	0.0000	572	0.0238
