ALE/Seaquest-v5	DQN	seaquest_low_oxygen_deep_go_up.cnf	PreemptiveShield	1	353.20	96.59	3277	0.0313	3277	0.0313
ALE/Seaquest-v5	DQN	seaquest_low_oxygen_deep_go_up.cnf	PreemptiveShield	2	339.40	110.00	1240	0.0150	1240	0.0150
ALE/Seaquest-v5	DQN	seaquest_low_oxygen_deep_go_up.cnf	PreemptiveShield	3	584.80	122.84	7037	0.0461	7037	0.0461
