episode,reward,violations,violation_rate,modifications,modification_rate
1,21.0,1,0.047619047619047616,0,0.0
2,13.0,2,0.058823529411764705,0,0.0
3,30.0,3,0.046875,0,0.0
4,78.0,11,0.07746478873239436,0,0.0
5,13.0,11,0.07096774193548387,0,0.0
6,70.0,15,0.06666666666666667,0,0.0
7,40.0,16,0.06037735849056604,0,0.0
8,17.0,17,0.06028368794326241,0,0.0
9,34.0,18,0.056962025316455694,0,0.0
10,15.0,20,0.06042296072507553,0,0.0
11,9.0,21,0.061764705882352944,0,0.0
12,25.0,22,0.06027397260273973,0,0.0
13,64.0,25,0.05827505827505827,0,0.0
14,15.0,25,0.05630630630630631,0,0.0
15,44.0,33,0.06762295081967214,0,0.0
16,71.0,46,0.08228980322003578,0,0.0
17,76.0,48,0.07559055118110236,0,0.0
18,12.0,49,0.07573415765069552,0,0.0
19,15.0,50,0.0755287009063444,0,0.0
20,31.0,50,0.07215007215007214,0,0.0
21,75.0,63,0.08203125,0,0.0
22,47.0,71,0.08711656441717791,0,0.0
23,14.0,72,0.08685162846803378,0,0.0
24,55.0,73,0.08257918552036199,0,0.0
25,37.0,80,0.08686210640608034,0,0.0
26,37.0,82,0.08559498956158663,0,0.0
27,94.0,88,0.08365019011406843,0,0.0
28,70.0,91,0.08110516934046345,0,0.0
29,23.0,93,0.08122270742358079,0,0.0
30,80.0,95,0.07755102040816327,0,0.0
31,11.0,96,0.07766990291262135,0,0.0
32,24.0,98,0.07777777777777778,0,0.0
33,38.0,100,0.07704160246533127,0,0.0
34,16.0,101,0.07686453576864535,0,0.0
35,159.0,116,0.07875084860828242,0,0.0
36,30.0,116,0.0771789753825682,0,0.0
37,61.0,120,0.07672634271099744,0,0.0
38,11.0,120,0.0761904761904762,0,0.0
39,11.0,120,0.07566204287515763,0,0.0
40,14.0,120,0.075,0,0.0
41,19.0,120,0.07411982705373688,0,0.0
42,23.0,121,0.07369062119366626,0,0.0
43,9.0,122,0.07389460932768019,0,0.0
44,59.0,123,0.07192982456140351,0,0.0
45,16.0,123,0.0712630359212051,0,0.0
46,34.0,125,0.07102272727272728,0,0.0
47,11.0,125,0.07058159232072275,0,0.0
48,38.0,126,0.06965174129353234,0,0.0
49,13.0,127,0.06970362239297476,0,0.0
50,24.0,127,0.06879739978331528,0,0.0
51,16.0,129,0.06928034371643395,0,0.0
52,72.0,135,0.06980351602895553,0,0.0
53,41.0,139,0.07037974683544304,0,0.0
54,41.0,148,0.07341269841269842,0,0.0
55,10.0,149,0.07354392892398816,0,0.0
56,13.0,150,0.07356547327121138,0,0.0
57,10.0,151,0.0736944851146901,0,0.0
58,15.0,152,0.07364341085271318,0,0.0
59,16.0,153,0.07355769230769231,0,0.0
60,20.0,153,0.07285714285714286,0,0.0
61,22.0,154,0.07257304429783223,0,0.0
62,19.0,155,0.07239607659971976,0,0.0
63,42.0,160,0.07329363261566652,0,0.0
64,12.0,161,0.07334851936218678,0,0.0
65,9.0,162,0.073502722323049,0,0.0
66,14.0,163,0.07348963029756538,0,0.0
67,77.0,169,0.07363834422657953,0,0.0
68,15.0,170,0.0735930735930736,0,0.0
