CartPole-v1	CPPO	red_light_stop.cnf	Unshielded	1	51.71	26.22	0	0.0000	0	0.0000
CartPole-v1	CPPO	red_light_stop.cnf	Unshielded	2	38.16	20.24	0	0.0000	0	0.0000
