a,b,mean_a,mean_b,median_a,median_b,t_stat,t_p_raw,t_p_fdr,u_stat,u_p_raw,u_p_fdr
ppo_unshielded,ppo_reward_shaping,0.018423704184774185,0.024615669417388634,0.01906832725926577,0.021588029309980824,-0.8125936669702584,0.4366099090683994,0.5803385105704166,45.0,0.7337299956962472,0.8004327225777241
ppo_unshielded,ppo_semantic_loss,0.018423704184774185,0.017698024037765093,0.01906832725926577,0.011312420573758697,0.16632126179562806,0.8711633063009985,0.8960536864810269,57.0,0.6231762238821174,0.7478114686585408
ppo_unshielded,ppo_action_mask,0.018423704184774185,0.053895495609441124,0.01906832725926577,0.05378492415705077,-18.9872755825196,1.6340684637056378e-12,5.882646469340296e-11,0.0,0.00018267179110955002,0.0013152368959887602
ppo_unshielded,ppo_preshield_soft,0.018423704184774185,0.014101917772462388,0.01906832725926577,0.015124918926014901,1.9956093943447015,0.065270500917498,0.1807490794638406,71.0,0.12122450301291661,0.29093880723099985
ppo_unshielded,ppo_preshield_hard,0.018423704184774185,0.027905775876572926,0.01906832725926577,0.015529800630758817,-0.6682998024039534,0.5205222130322438,0.6246266556386925,65.0,0.27303633975118835,0.3931723292417112
ppo_unshielded,ppo_layer_soft,0.018423704184774185,0.012760986331617494,0.01906832725926577,0.013688731370329433,2.2692596424715954,0.04099455625245207,0.1502030160039945,79.0,0.031209012771740218,0.12483605108696087
ppo_unshielded,ppo_layer_hard,0.018423704184774185,0.05313449709487571,0.01906832725926577,0.03781023606038984,-2.110380522411743,0.06376899531887868,0.1807490794638406,30.0,0.14046504815835498,0.29745539610004584
ppo_unshielded,cppo,0.018423704184774185,0.01147010627689902,0.01906832725926577,0.005065858045877314,1.598593304632325,0.14045233997298395,0.3160177649392139,79.0,0.031209012771740218,0.12483605108696087
ppo_reward_shaping,ppo_semantic_loss,0.024615669417388634,0.017698024037765093,0.021588029309980824,0.011312420573758697,0.8000516819804612,0.436911549494173,0.5803385105704166,54.0,0.7913367801006604,0.8378860024595228
ppo_reward_shaping,ppo_action_mask,0.024615669417388634,0.053895495609441124,0.021588029309980824,0.05378492415705077,-3.804975400445691,0.003630282556290483,0.0217816953377429,10.0,0.0028272720911168077,0.014540256468600726
ppo_reward_shaping,ppo_preshield_soft,0.024615669417388634,0.014101917772462388,0.021588029309980824,0.015124918926014901,1.3526483567116765,0.20564574867010338,0.3896445764275643,62.0,0.3846730627355087,0.5326242407107044
ppo_reward_shaping,ppo_preshield_hard,0.024615669417388634,0.027905775876572926,0.021588029309980824,0.015529800630758817,-0.2052174801123757,0.8404125868691146,0.8898486213908272,56.0,0.6775849579524755,0.7868728543964233
ppo_reward_shaping,ppo_layer_soft,0.024615669417388634,0.012760986331617494,0.021588029309980824,0.013688731370329433,1.5061278833809284,0.16127351060499223,0.32254702120998446,68.0,0.18587673236587599,0.3345781182585768
ppo_reward_shaping,ppo_layer_hard,0.024615669417388634,0.05313449709487571,0.021588029309980824,0.03781023606038984,-1.578906090867142,0.13904665310583986,0.3160177649392139,33.0,0.21229383619233166,0.3639322906154257
ppo_reward_shaping,cppo,0.024615669417388634,0.01147010627689902,0.021588029309980824,0.005065858045877314,1.5215134293085797,0.1502099905352594,0.3180917446629023,71.0,0.12122450301291661,0.29093880723099985
ppo_semantic_loss,ppo_action_mask,0.017698024037765093,0.053895495609441124,0.011312420573758697,0.05378492415705077,-8.056299485813668,5.153537038495701e-06,3.710546667716905e-05,0.0,0.00018267179110955002,0.0013152368959887602
ppo_semantic_loss,ppo_preshield_soft,0.017698024037765093,0.014101917772462388,0.011312420573758697,0.015124918926014901,0.777592727763632,0.451374397110324,0.5803385105704166,55.0,0.7337299956962472,0.8004327225777241
ppo_semantic_loss,ppo_preshield_hard,0.017698024037765093,0.027905775876572926,0.011312420573758697,0.015529800630758817,-0.6913454314246265,0.5042160679180753,0.6246266556386925,48.0,0.9097218891455553,0.9097218891455553
ppo_semantic_loss,ppo_layer_soft,0.017698024037765093,0.012760986331617494,0.011312420573758697,0.013688731370329433,1.0311364390572901,0.32031603167817857,0.48047404751726785,57.0,0.6231762238821174,0.7478114686585408
ppo_semantic_loss,ppo_layer_hard,0.017698024037765093,0.05313449709487571,0.011312420573758697,0.03781023606038984,-2.090938223792684,0.06252191643266998,0.1807490794638406,31.0,0.161972410480126,0.30689509354129135
ppo_semantic_loss,cppo,0.017698024037765093,0.01147010627689902,0.011312420573758697,0.005065858045877314,1.043530835675429,0.310515802417006,0.48047404751726785,69.0,0.161972410480126,0.30689509354129135
ppo_action_mask,ppo_preshield_soft,0.053895495609441124,0.014101917772462388,0.05378492415705077,0.015124918926014901,16.465554895446516,5.37892439416916e-12,9.682063909504488e-11,100.0,0.00018267179110955002,0.0013152368959887602
ppo_action_mask,ppo_preshield_hard,0.053895495609441124,0.027905775876572926,0.05378492415705077,0.015529800630758817,1.8265514426160308,0.10029503337070778,0.25790151438182,90.0,0.0028272720911168077,0.014540256468600726
ppo_action_mask,ppo_layer_soft,0.053895495609441124,0.012760986331617494,0.05378492415705077,0.013688731370329433,15.144058509423608,7.805411404476457e-11,9.366493685371749e-10,100.0,0.00018267179110955002,0.0013152368959887602
