CartPole-v1	CPPO	emergency_cartpole.cnf	Unshielded	1	78.71	28.64	382	0.0485	382	0.0485
CartPole-v1	CPPO	emergency_cartpole.cnf	Unshielded	2	23.77	12.62	140	0.0589	140	0.0589
