CartPole-v1	CPPO	emergency_cartpole.cnf	Unshielded	1	61.84	22.73	322	0.0521	322	0.0521
CartPole-v1	CPPO	emergency_cartpole.cnf	Unshielded	2	62.50	24.27	309	0.0494	309	0.0494
