CartPole-v1	CPPO	red_light_stop.cnf	Unshielded	1	20.49	10.69	0	0.0000	0	0.0000
CartPole-v1	CPPO	red_light_stop.cnf	Unshielded	2	22.51	10.80	0	0.0000	0	0.0000
