episode,reward,violations,violation_rate,modifications,modification_rate
1,80.0,58,0.1380952380952381,0,0.0
2,100.0,129,0.13004032258064516,0,0.0
3,20.0,187,0.1440677966101695,0,0.0
4,60.0,250,0.14384349827387802,0,0.0
5,120.0,319,0.13685113685113684,0,0.0
6,180.0,388,0.12998324958123952,0,0.0
7,200.0,445,0.11732138149222252,0,0.0
8,80.0,502,0.11737198971241525,0,0.0
9,120.0,573,0.11855990068280571,0,0.0
10,160.0,645,0.11625811103100216,0,0.0
11,120.0,716,0.11520514883346741,0,0.0
12,0.0,782,0.11926185755680951,0,0.0
13,80.0,837,0.11683417085427136,0,0.0
14,20.0,900,0.11961722488038277,0,0.0
15,140.0,968,0.11934410060411786,0,0.0
16,260.0,1166,0.12766889302529288,0,0.0
17,100.0,1241,0.12951367146733458,0,0.0
18,220.0,1310,0.12773010920436817,0,0.0
19,120.0,1377,0.12815262912982783,0,0.0
20,60.0,1455,0.1306573275862069,0,0.0
21,160.0,1530,0.1312178387650086,0,0.0
22,200.0,1610,0.12882061129780764,0,0.0
23,260.0,1695,0.12767399819222658,0,0.0
24,320.0,1784,0.1233577651777071,0,0.0
25,180.0,1863,0.12322243534625306,0,0.0
26,480.0,2096,0.12537384854647685,0,0.0
27,400.0,2321,0.12866566882864905,0,0.0
28,300.0,2546,0.13395064976061452,0,0.0
29,440.0,2772,0.1368888888888889,0,0.0
30,200.0,2845,0.13616349191155355,0,0.0
31,260.0,2926,0.1347828089732369,0,0.0
32,240.0,3004,0.13411911777837307,0,0.0
33,180.0,3078,0.13365175857577075,0,0.0
34,140.0,3155,0.13356758816307523,0,0.0
35,140.0,3228,0.13285044036546217,0,0.0
36,60.0,3297,0.13343856240893637,0,0.0
37,60.0,3356,0.13366790138208468,0,0.0
38,340.0,3559,0.13612545419774336,0,0.0
39,80.0,3633,0.13648146061084188,0,0.0
40,120.0,3710,0.13718892134748364,0,0.0
41,280.0,3778,0.13487076967014136,0,0.0
42,20.0,3852,0.13577722946774762,0,0.0
43,260.0,3922,0.13420017108639862,0,0.0
44,300.0,3992,0.1328364168774125,0,0.0
45,80.0,4072,0.13358265262605387,0,0.0
46,200.0,4143,0.13318973831415162,0,0.0
47,420.0,4352,0.1346159794611649,0,0.0
48,200.0,4419,0.13397810993542128,0,0.0
49,240.0,4492,0.1332621336181322,0,0.0
50,240.0,4565,0.13278454870705955,0,0.0
51,300.0,4650,0.13155288991993663,0,0.0
52,320.0,4717,0.12996280479404876,0,0.0
53,200.0,4790,0.12935457736970024,0,0.0
54,320.0,4885,0.1282522513061514,0,0.0
55,420.0,5092,0.1289995693258683,0,0.0
56,560.0,5413,0.1316647207627943,0,0.0
57,320.0,5489,0.13028720626631854,0,0.0
58,520.0,5741,0.1315596498464641,0,0.0
59,380.0,5816,0.1302954947689137,0,0.0
60,200.0,5896,0.13001675928376114,0,0.0
