ALE/Seaquest-v5	DQN	seaquest_low_oxygen_go_up.cnf	Unshielded	1	194.80	42.77	0	0.0000	6098	0.0819
ALE/Seaquest-v5	DQN	seaquest_low_oxygen_go_up.cnf	Unshielded	2	271.80	107.60	0	0.0000	8539	0.0988
ALE/Seaquest-v5	DQN	seaquest_low_oxygen_go_up.cnf	Unshielded	3	194.20	50.70	0	0.0000	8305	0.1097
ALE/Seaquest-v5	DQN	seaquest_low_oxygen_go_up.cnf	Unshielded	4	208.40	60.48	0	0.0000	5514	0.0863
ALE/Seaquest-v5	DQN	seaquest_low_oxygen_go_up.cnf	Unshielded	5	140.80	28.41	0	0.0000	8116	0.1288
