episode,reward,violations,violation_rate,modifications,modification_rate
1,200.0,60,0.08888888888888889,0,0.0
2,20.0,124,0.1150278293135436,0,0.0
3,100.0,181,0.10372492836676218,0,0.0
4,240.0,273,0.1063912704598597,0,0.0
5,80.0,340,0.11232243145028081,0,0.0
6,20.0,399,0.11293518256439286,0,0.0
7,40.0,449,0.11462854225172325,0,0.0
8,40.0,505,0.11692521416994675,0,0.0
9,160.0,565,0.11190334719746485,0,0.0
10,0.0,630,0.11551155115511551,0,0.0
11,80.0,688,0.11466666666666667,0,0.0
12,20.0,748,0.11733333333333333,0,0.0
13,160.0,812,0.11493276716206653,0,0.0
14,80.0,873,0.11277612711535977,0,0.0
15,20.0,937,0.11436592212864641,0,0.0
16,0.0,1000,0.11730205278592376,0,0.0
17,0.0,1059,0.1187219730941704,0,0.0
18,20.0,1113,0.1198707592891761,0,0.0
19,40.0,1167,0.12117121794206209,0,0.0
20,20.0,1228,0.12237169905331341,0,0.0
21,0.0,1280,0.12339728140364407,0,0.0
22,20.0,1326,0.12331442388170744,0,0.0
23,0.0,1381,0.12316061714081869,0,0.0
24,20.0,1436,0.12365452510117972,0,0.0
25,0.0,1493,0.12442703558629886,0,0.0
26,0.0,1537,0.11995629438851167,0,0.0
27,0.0,1604,0.12167185010999014,0,0.0
28,80.0,1660,0.12100007289161017,0,0.0
29,80.0,1716,0.12053947738128688,0,0.0
30,60.0,1776,0.12128662159393568,0,0.0
31,80.0,1839,0.12089140152511176,0,0.0
32,20.0,1892,0.12110350124815976,0,0.0
33,60.0,1948,0.12083617641585509,0,0.0
34,120.0,2008,0.12028994189181094,0,0.0
35,60.0,2064,0.12055370597511827,0,0.0
36,140.0,2128,0.11889596602972399,0,0.0
37,60.0,2185,0.11889215366198716,0,0.0
38,40.0,2252,0.1197553842063281,0,0.0
39,80.0,2304,0.11845758354755784,0,0.0
40,40.0,2345,0.11831483350151362,0,0.0
41,0.0,2401,0.11894971513500124,0,0.0
42,0.0,2457,0.11885067479320853,0,0.0
43,20.0,2507,0.11918231518897077,0,0.0
44,0.0,2555,0.1191808937400877,0,0.0
45,20.0,2608,0.11956172924402879,0,0.0
46,40.0,2671,0.12011512344291046,0,0.0
47,20.0,2718,0.11963028169014084,0,0.0
48,0.0,2765,0.11967624653739613,0,0.0
49,20.0,2803,0.11744741473225509,0,0.0
50,100.0,2863,0.11602366672070027,0,0.0
51,120.0,2932,0.11568356677845729,0,0.0
52,20.0,2998,0.11650862739002021,0,0.0
53,0.0,3055,0.11700497893527384,0,0.0
54,0.0,3105,0.1159274193548387,0,0.0
55,0.0,3149,0.11533953556516006,0,0.0
56,20.0,3194,0.11536933357413762,0,0.0
57,0.0,3231,0.11481468320244483,0,0.0
58,0.0,3266,0.11440781868497565,0,0.0
59,20.0,3309,0.11362153624283212,0,0.0
60,100.0,3367,0.11373078871812194,0,0.0
61,0.0,3420,0.11420175643637093,0,0.0
62,0.0,3477,0.11480552070263488,0,0.0
63,0.0,3533,0.11547638503023369,0,0.0
64,0.0,3595,0.11619263089851325,0,0.0
65,20.0,3655,0.11663156551151956,0,0.0
66,20.0,3711,0.11686348606518658,0,0.0
67,0.0,3754,0.11624090416473139,0,0.0
68,0.0,3806,0.1158599695585997,0,0.0
69,60.0,3866,0.11615190481913232,0,0.0
70,0.0,3907,0.11627284090232724,0,0.0
71,0.0,3937,0.11567164179104478,0,0.0
72,0.0,3983,0.11525551247178656,0,0.0
73,0.0,4043,0.11589508384692561,0,0.0
74,20.0,4095,0.11597281223449447,0,0.0
75,60.0,4142,0.11566278517773869,0,0.0
76,0.0,4188,0.11551828763722624,0,0.0
77,20.0,4223,0.11517796263466522,0,0.0
78,0.0,4260,0.11519740400216333,0,0.0
79,0.0,4294,0.11457082632941114,0,0.0
80,20.0,4343,0.11459707636286875,0,0.0
81,20.0,4397,0.1147831988931527,0,0.0
82,60.0,4462,0.11519595187690401,0,0.0
83,40.0,4529,0.11564486888134208,0,0.0
84,0.0,4580,0.1160463171763752,0,0.0
85,0.0,4619,0.11596786341953301,0,0.0
86,40.0,4649,0.11533976728607934,0,0.0
87,0.0,4702,0.11564190850959173,0,0.0
88,20.0,4760,0.11567436208991494,0,0.0
89,0.0,4806,0.11581281025591594,0,0.0
90,20.0,4852,0.11598498792819066,0,0.0
91,0.0,4902,0.11616939592862052,0,0.0
92,0.0,4948,0.11635508524397413,0,0.0
93,20.0,4990,0.11610321319714278,0,0.0
94,0.0,5023,0.11589755422242731,0,0.0
95,0.0,5048,0.1120632242596457,0,0.0
96,0.0,5108,0.11243176615601339,0,0.0
97,0.0,5166,0.11273076419499847,0,0.0
98,40.0,5219,0.11271651332555829,0,0.0
99,20.0,5273,0.11303080319821654,0,0.0
100,40.0,5330,0.11320915018797392,0,0.0
101,40.0,5387,0.1133818824717966,0,0.0
102,80.0,5438,0.11280753433182591,0,0.0
103,100.0,5489,0.11256485450033837,0,0.0
104,60.0,5543,0.11244320025965596,0,0.0
105,20.0,5596,0.11270442278256666,0,0.0
106,40.0,5644,0.11262996148550218,0,0.0
107,260.0,5694,0.11217052125605768,0,0.0
108,40.0,5754,0.11228631644680352,0,0.0
109,80.0,5814,0.11221555268186292,0,0.0
110,40.0,5876,0.1124076978995294,0,0.0
111,140.0,5928,0.1116216012653461,0,0.0
112,40.0,5993,0.1119831081712353,0,0.0
113,20.0,6044,0.11189070107558731,0,0.0
114,40.0,6097,0.11203601617052554,0,0.0
115,20.0,6148,0.11233532496482669,0,0.0
116,20.0,6179,0.11125916055962691,0,0.0
117,40.0,6235,0.11146866899079289,0,0.0
118,20.0,6292,0.11151283141925422,0,0.0
119,20.0,6353,0.11167361001248044,0,0.0
120,0.0,6395,0.1116445530726257,0,0.0
121,40.0,6441,0.1115189500839725,0,0.0
122,40.0,6496,0.11174568224041836,0,0.0
123,20.0,6548,0.11162441826767358,0,0.0
124,0.0,6609,0.11204163629274247,0,0.0
125,120.0,6668,0.11195997112010343,0,0.0
126,0.0,6722,0.11218291054739653,0,0.0
127,0.0,6759,0.11208025868501782,0,0.0
128,0.0,6789,0.1113918650630876,0,0.0
129,20.0,6837,0.11110388871735703,0,0.0
130,0.0,6850,0.10781119662558825,0,0.0
131,40.0,6889,0.10734877053012123,0,0.0
132,0.0,6944,0.10758552305404065,0,0.0
133,0.0,6988,0.10738048772991994,0,0.0
134,0.0,7030,0.1070699686253008,0,0.0
135,0.0,7085,0.10656539068962924,0,0.0
136,20.0,7126,0.10655860274546161,0,0.0
137,0.0,7165,0.10650949145991587,0,0.0
138,0.0,7199,0.10605167791167025,0,0.0
139,0.0,7244,0.10547466511357018,0,0.0
140,20.0,7300,0.10564552309005919,0,0.0
141,0.0,7351,0.10561478118444872,0,0.0
142,0.0,7400,0.1055424023732778,0,0.0
143,20.0,7461,0.10575628286722703,0,0.0
144,40.0,7525,0.10605911121760088,0,0.0
145,20.0,7579,0.10622880049337034,0,0.0
146,40.0,7641,0.10630512813378225,0,0.0
147,0.0,7705,0.10667312750934514,0,0.0
148,40.0,7742,0.106624431896433,0,0.0
149,20.0,7782,0.105891958089536,0,0.0
150,0.0,7836,0.10592051905920519,0,0.0
151,0.0,7887,0.10615502644790503,0,0.0
152,20.0,7923,0.1060216780409474,0,0.0
153,20.0,7972,0.10612918685766015,0,0.0
154,40.0,8030,0.10623941574936495,0,0.0
155,0.0,8064,0.10533878489412564,0,0.0
156,20.0,8112,0.1054643316822029,0,0.0
157,40.0,8162,0.10545355883150945,0,0.0
158,20.0,8210,0.10551343015036628,0,0.0
159,0.0,8269,0.10571465098440297,0,0.0
160,0.0,8327,0.10595630431739811,0,0.0
161,120.0,8388,0.10604968708515077,0,0.0
162,40.0,8448,0.10625479517526759,0,0.0
163,20.0,8489,0.10628122143903447,0,0.0
164,0.0,8534,0.10637979606591708,0,0.0
165,0.0,8580,0.10643972757384411,0,0.0
166,20.0,8624,0.10645862137072881,0,0.0
167,40.0,8660,0.10610144572408724,0,0.0
168,0.0,8685,0.10476856822321676,0,0.0
169,40.0,8712,0.10444916016257239,0,0.0
170,0.0,8770,0.10472141953048504,0,0.0
171,60.0,8823,0.10474019730047367,0,0.0
172,40.0,8886,0.10481369206997015,0,0.0
173,0.0,8907,0.10304018879711252,0,0.0
174,20.0,8943,0.10294811728004236,0,0.0
175,0.0,8978,0.10271488553548343,0,0.0
176,0.0,9016,0.1025979494065569,0,0.0
177,80.0,9064,0.10260241563939733,0,0.0
178,20.0,9128,0.10285533995898406,0,0.0
179,0.0,9181,0.10296641058711378,0,0.0
180,20.0,9222,0.10305177172613394,0,0.0
181,20.0,9267,0.10299184245037676,0,0.0
182,0.0,9331,0.10326586172932414,0,0.0
183,0.0,9382,0.10338519857186936,0,0.0
184,20.0,9425,0.10313847366002057,0,0.0
185,0.0,9474,0.10314081977029013,0,0.0
186,0.0,9518,0.10301757727941813,0,0.0
187,0.0,9565,0.1031400288986176,0,0.0
188,20.0,9608,0.1030901287553648,0,0.0
189,0.0,9652,0.10310533793383397,0,0.0
190,0.0,9683,0.10305668490176462,0,0.0
191,0.0,9712,0.10297516805564391,0,0.0
192,40.0,9765,0.10304111092351849,0,0.0
193,0.0,9799,0.10294364835903685,0,0.0
194,20.0,9829,0.10279767818856873,0,0.0
195,20.0,9863,0.10228462982359712,0,0.0
196,20.0,9925,0.1024992254466591,0,0.0
197,0.0,9972,0.10243872372773406,0,0.0
198,0.0,10011,0.10250555481605111,0,0.0
