CartPole-v1	CPPO	red_light_stop.cnf	Unshielded	1	21.47	12.56	0	0.0000	0	0.0000
CartPole-v1	CPPO	red_light_stop.cnf	Unshielded	2	176.51	52.52	0	0.0000	0	0.0000
