CartPole-v1	CPPO	red_light_stop.cnf	Unshielded	1	67.19	38.75	0	0.0000	0	0.0000
CartPole-v1	CPPO	red_light_stop.cnf	Unshielded	2	101.28	48.50	0	0.0000	0	0.0000
